model_id,algorithm_id,mean_test_accuracy,mean_test_precision_weighted,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_weighted,matthews_corrcoef,f1_weighted,log_loss
924,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.625249881
925,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.623245872
926,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.621241863
927,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.619237853
928,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.617233844
929,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.615229835
930,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.613225826
931,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.611221817
932,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.609217807
933,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.607213798
934,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.605209789
935,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.60320578
936,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.601201771
937,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.599197762
938,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.597193752
939,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.595189744
940,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.593185734
941,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.591181726
942,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.589177717
943,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.587173708
944,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.585169699
945,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.58316569
946,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.581161681
947,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.579157672
948,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.577153663
949,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.575149654
950,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.573145645
951,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.571141637
952,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.569137628
953,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.567133619
954,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.56512961
955,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.563125602
956,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.561121593
957,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.559117585
958,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.557113576
959,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.555109567
960,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.553105559
961,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.55110155
962,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.549097541
963,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.547093533
964,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.545089524
965,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.543085516
966,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.541081507
967,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.539077499
968,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.53707349
969,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.535069482
970,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.533065474
971,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.531061465
972,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.529057457
973,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.527053449
974,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.525049441
975,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.523045433
976,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.521041424
977,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.519037416
978,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.517033408
979,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.515029399
980,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.513025391
981,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.511021383
982,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.509017375
983,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.507013367
984,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.505009359
985,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.503005351
986,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.501001343
987,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.498997335
988,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.496993327
989,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.494989319
990,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.492985311
991,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.490981303
992,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.488977295
993,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.486973287
994,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.484969279
995,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.482965271
996,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.480961263
997,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.478957256
998,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.476953248
999,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.47494924
1000,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.472945232
1001,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.470941225
1002,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.468937217
1003,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.466933209
1004,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.464929202
1005,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.462925194
1006,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.460921186
1007,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.458917179
1008,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.456913171
1009,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.454909164
1010,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.452905156
1011,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.450901149
1012,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.448897141
1013,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.446893134
1014,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.444889126
1015,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.442885119
1016,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.440881112
1017,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.438877104
1018,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.436873097
1019,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.434869089
1020,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.432865082
1021,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.430861075
1022,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.428857068
1023,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.42685306
1024,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.424849053
1025,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.422845046
1026,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.420841039
1027,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.418837031
1028,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.416833024
1029,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.414829017
1030,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.41282501
1031,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.410821003
1032,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.408816996
1033,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.406812989
1034,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.404808982
1035,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.402804975
1036,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.400800968
1037,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.398796961
1038,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.396792954
1039,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.394788947
1040,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.39278494
1041,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.390780933
1042,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.388776927
1043,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.38677292
1044,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.384768913
1045,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.382764906
1046,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.3807609
1047,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.378756893
1048,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.376752886
1049,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.374748879
1050,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.372744873
1051,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.370740866
1052,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.368736859
1053,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.366732853
1054,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.364728846
1055,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.362724839
1056,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.360720833
1057,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.358716826
1058,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.35671282
1059,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.354708814
1060,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.352704807
1061,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.350700801
1062,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.348696794
1063,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.346692788
1064,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.344688781
1065,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.342684775
1066,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.340680769
1067,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.338676762
1068,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.336672756
1069,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.33466875
1070,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.332664743
1071,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.330660737
1072,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.328656731
1073,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.326652725
1074,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.324648719
1075,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.322644712
1076,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.320640706
1077,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.3186367
1078,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.316632694
1079,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.314628688
1080,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.312624682
1081,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.310620676
1082,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.30861667
1083,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.306612664
1084,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.304608658
1085,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.302604652
1086,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.300600646
1087,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.29859664
1088,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.296592635
1089,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.294588629
1090,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.292584623
1091,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.290580617
1092,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.288576611
1093,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.286572605
1094,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.2845686
1095,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.282564594
1096,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.280560588
1097,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.278556583
1098,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.276552577
1099,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.274548571
1100,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.272544566
1101,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.27054056
1102,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.268536554
1103,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.266532549
1104,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.264528544
1105,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.262524538
1106,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.260520532
1107,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.258516527
1108,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.256512522
1109,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.254508516
1110,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.25250451
1111,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.250500505
1112,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.2484965
1113,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.246492495
1114,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.24448849
1115,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.242484484
1116,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.240480479
1117,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.238476474
1118,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.236472468
1119,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.234468463
1120,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.232464458
1121,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.230460453
1122,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.228456448
1123,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.226452442
1124,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.224448437
1125,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.222444432
1126,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.220440427
1127,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.218436422
1128,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.216432417
1129,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.214428412
1130,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.212424407
1131,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.210420402
1132,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.208416397
1133,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.206412392
1134,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.204408387
1135,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.202404383
1136,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.200400378
1137,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.198396373
1138,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.196392368
1139,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.194388363
1140,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.192384359
1141,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.190380354
1142,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.188376349
1143,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.186372344
1144,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.18436834
1145,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.182364335
1146,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.18036033
1147,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.178356326
1148,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.176352321
1149,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.174348316
1150,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.172344312
1151,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.170340308
1152,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.168336303
1153,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.166332299
1154,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.164328294
1155,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.162324289
1156,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.160320285
1157,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.158316281
1158,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.156312276
1159,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.154308272
1160,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.152304268
1161,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.150300263
1162,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.148296259
1163,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.146292255
1164,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.144288251
1165,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.142284246
1166,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.140280242
1167,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.138276238
1168,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.136272234
1169,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.13426823
1170,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.132264226
1171,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.130260221
1172,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.128256217
1173,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.126252213
1174,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.124248209
1175,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.122244205
1176,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.120240201
1177,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.118236197
1178,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.116232193
1179,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.114228189
1180,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.112224185
1181,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.110220181
1182,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.108216178
1183,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.106212174
1184,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.10420817
1185,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.102204166
1186,3,0.958540596,0.960819731,0.958540596,0.990016822,0.961455193,0.910506814,0.958792886,0.100200162
