model_id,algorithm_id,mean_test_accuracy,mean_test_precision_weighted,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_weighted,matthews_corrcoef,f1_weighted,log_loss
1,1,0.574371585,0.572893045,0.574371585,0.564670515,1,1,1,0
2,1,0.574371585,0.572893045,0.574371585,0.564670515,1,1,1,0
3,1,0.590928962,0.595746623,0.590928962,0.606505532,0.7023998,0.520652509,0.699109892,0.512723986
4,1,0.574371585,0.572893045,0.574371585,0.60130271,1,1,1,0
5,1,0.620765027,0.619264211,0.620765027,0.620951579,0.774427337,0.552827356,0.77808636,0.69802817
6,1,0.607595628,0.60624259,0.607595628,0.612365721,1,1,1,0
7,1,0.637213115,0.63984907,0.637213115,0.625012025,0.726101883,0.493236747,0.731821302,0.782265636
8,1,0.630437159,0.631607251,0.630437159,0.625440917,1,1,1,0
9,1,0.62726776,0.626227735,0.62726776,0.642195767,0.74358919,0.49230556,0.747874788,0.804462544
10,1,0.610874317,0.610050196,0.610874317,0.639357864,1,1,1,0
11,1,0.607377049,0.605802088,0.607377049,0.63780263,0.696451208,0.42726316,0.701304057,0.854836629
12,1,0.620546448,0.619986758,0.620546448,0.638351772,1,1,1,0
13,1,0.603934426,0.604684667,0.603934426,0.630880231,0.701868604,0.411200894,0.706950807,0.867456806
14,1,0.614098361,0.612459814,0.614098361,0.63866843,1,1,1,0
15,1,0.620546448,0.619595508,0.620546448,0.643013468,0.70189996,0.430193206,0.707460439,0.89567388
16,1,0.630437159,0.629425634,0.630437159,0.643638769,1,1,1,0
17,1,0.62726776,0.62640074,0.62726776,0.655731922,0.684932473,0.377271893,0.690078467,0.897430957
18,1,0.637103825,0.636296307,0.637103825,0.652156486,1,1,1,0
19,1,0.617431694,0.615460115,0.617431694,0.664858907,0.691004886,0.399118099,0.696621324,0.91615044
20,1,0.633879781,0.631931836,0.633879781,0.658754209,1,1,1,0
21,1,0.624262295,0.622046982,0.624262295,0.670454546,0.69158704,0.390841857,0.696743446,0.927810676
22,1,0.617595628,0.614993586,0.617595628,0.663636364,1,1,1,0
23,1,0.610874317,0.6079978,0.610874317,0.669704986,0.68495252,0.384824129,0.690506856,0.938504961
24,1,0.630655738,0.628448535,0.630655738,0.66359628,1,1,1,0
25,1,0.633879781,0.632358276,0.633879781,0.671761263,0.684299793,0.371675077,0.688499788,0.938657641
26,1,0.620765027,0.618301695,0.620765027,0.667797018,1,1,1,0
27,1,0.623934426,0.623043384,0.623934426,0.668041526,0.662563129,0.336239496,0.667908342,0.93795233
28,1,0.63726776,0.635384858,0.63726776,0.665496232,1,1,1,0
29,1,0.623879781,0.622674963,0.623879781,0.663395863,0.673421346,0.350934117,0.678022621,0.956516361
30,1,0.627322404,0.624984196,0.627322404,0.660084977,1,1,1,0
31,1,0.633825137,0.63415427,0.633825137,0.662425846,0.673448644,0.356756736,0.678821151,0.958297412
32,1,0.63726776,0.635167412,0.63726776,0.661079044,1,1,1,0
33,1,0.623825137,0.622033809,0.623825137,0.659636043,0.688522636,0.379061344,0.692263492,0.97706453
34,1,0.620655738,0.617939851,0.620655738,0.658521725,1,1,1,0
35,1,0.627213115,0.626633572,0.627213115,0.660449735,0.686156997,0.384272984,0.691668484,0.984656937
36,1,0.640546448,0.638816029,0.640546448,0.658994709,1,1,1,0
37,1,0.640437159,0.639279877,0.640437159,0.661612153,0.679476911,0.364097283,0.684275024,0.982239082
38,1,0.627377049,0.624925294,0.627377049,0.660181177,1,1,1,0
39,1,0.630491803,0.630314653,0.630491803,0.658978676,0.676475351,0.363629,0.681894372,0.980524883
40,1,0.623934426,0.621363761,0.623934426,0.661239378,1,1,1,0
41,1,0.630546448,0.629589533,0.630546448,0.659407568,0.6831035,0.370977164,0.687793202,0.984277953
42,1,0.624098361,0.62188179,0.624098361,0.659964727,1,1,1,0
43,1,0.617322404,0.61717152,0.617322404,0.652605419,0.676475351,0.363629,0.681894372,0.986170063
44,1,0.623989071,0.621347985,0.623989071,0.655804073,1,1,1,0
45,1,0.614098361,0.612338753,0.614098361,0.651210518,0.681305121,0.37044103,0.686514321,0.989560151
46,1,0.62726776,0.625006305,0.62726776,0.657607824,1,1,1,0
47,1,0.607431694,0.605843078,0.607431694,0.651835819,0.692210139,0.398289482,0.697818178,0.998586139
48,1,0.630655738,0.628732156,0.630655738,0.657816258,1,1,1,0
49,1,0.623879781,0.622399928,0.623879781,0.616738817,1,1,1,0
50,1,0.623879781,0.622399928,0.623879781,0.616738817,1,1,1,0
51,1,0.604098361,0.607403457,0.604098361,0.638411897,0.77873651,0.638254039,0.785824501,0.420202365
52,1,0.623879781,0.622399928,0.623879781,0.644729036,1,1,1,0
53,1,0.650327869,0.649550291,0.650327869,0.681004489,0.79195574,0.586481707,0.794932946,0.633651433
54,1,0.64704918,0.646151355,0.64704918,0.679465288,1,1,1,0
55,1,0.663497268,0.67523633,0.663497268,0.702545294,0.756357658,0.557374454,0.763103218,0.693888935
56,1,0.663497268,0.664182332,0.663497268,0.700737534,1,1,1,0
57,1,0.683169399,0.684048671,0.683169399,0.719684945,0.78654191,0.579781013,0.790880671,0.716197979
58,1,0.670054645,0.670757891,0.670054645,0.719031586,1,1,1,0
59,1,0.683169399,0.691124943,0.683169399,0.722663139,0.750911659,0.538995598,0.757561027,0.741777017
60,1,0.676666667,0.676637012,0.676666667,0.719977553,1,1,1,0
61,1,0.676830601,0.676323519,0.676830601,0.718506494,0.78589724,0.573368352,0.788490579,0.761154595
62,1,0.670218579,0.669298371,0.670218579,0.717672759,1,1,1,0
63,1,0.68010929,0.682257768,0.68010929,0.714911015,0.749696935,0.526514036,0.75624087,0.789339044
64,1,0.673442623,0.673256882,0.673442623,0.717488376,1,1,1,0
65,1,0.693278689,0.69286899,0.693278689,0.709840468,0.765982249,0.539532047,0.770683965,0.799120921
66,1,0.683333333,0.682782455,0.683333333,0.719059644,1,1,1,0
67,1,0.666612022,0.670000853,0.666612022,0.714369889,0.747273195,0.517752776,0.753667959,0.831566851
68,1,0.696502732,0.696941209,0.696502732,0.723877666,1,1,1,0
69,1,0.683278689,0.684403838,0.683278689,0.716919192,0.750840276,0.505839419,0.754776429,0.848777962
70,1,0.689836066,0.690836489,0.689836066,0.727312811,1,1,1,0
71,1,0.683114754,0.689991964,0.683114754,0.715708674,0.721856919,0.460602867,0.727777317,0.863956384
72,1,0.693169399,0.693060419,0.693169399,0.726430976,1,1,1,0
73,1,0.699726776,0.700582552,0.699726776,0.718109668,0.730878278,0.465590117,0.734893436,0.878773651
74,1,0.696393443,0.696146561,0.696393443,0.727998236,1,1,1,0
75,1,0.696338798,0.701185216,0.696338798,0.717496393,0.73153855,0.481680896,0.737603638,0.889727281
76,1,0.68989071,0.691096469,0.68989071,0.727388969,1,1,1,0
77,1,0.673169399,0.675005459,0.673169399,0.722093955,0.724224252,0.452173682,0.728265772,0.904986829
78,1,0.676666667,0.676626414,0.676666667,0.730876223,1,1,1,0
79,1,0.686338798,0.690375976,0.686338798,0.724887767,0.703695892,0.418207498,0.709174034,0.910984341
80,1,0.693005465,0.694674888,0.693005465,0.731353215,1,1,1,0
81,1,0.679836066,0.679562766,0.679836066,0.724967933,0.710318639,0.425076164,0.714700417,0.918617908
82,1,0.676557377,0.676420325,0.676557377,0.728787879,1,1,1,0
83,1,0.679836066,0.681915326,0.679836066,0.72811047,0.719431591,0.452917433,0.725182779,0.921290147
84,1,0.693114754,0.692728227,0.693114754,0.731898349,1,1,1,0
85,1,0.676557377,0.676367106,0.676557377,0.724847683,0.720000964,0.445165192,0.724493583,0.926834724
86,1,0.679836066,0.679979962,0.679836066,0.730944364,1,1,1,0
87,1,0.686338798,0.688788556,0.686338798,0.724005932,0.70974986,0.432148643,0.715379175,0.921900343
88,1,0.693005465,0.694640622,0.693005465,0.73305275,1,1,1,0
89,1,0.686338798,0.687633783,0.686338798,0.720125862,0.71577642,0.438292894,0.720652083,0.925565085
90,1,0.686393443,0.687579954,0.686393443,0.731505532,1,1,1,0
91,1,0.666393443,0.668565764,0.666393443,0.722707231,0.727287344,0.465837987,0.732790208,0.930935583
92,1,0.679726776,0.680622435,0.679726776,0.732948533,1,1,1,0
93,1,0.673060109,0.674657117,0.673060109,0.720462562,0.73151395,0.472261646,0.736733321,0.924782862
94,1,0.689617486,0.691701471,0.689617486,0.729814013,1,1,1,0
95,1,0.689562842,0.698040456,0.689562842,0.731862274,0.723059456,0.459556501,0.728773096,0.924261802
96,1,0.692896175,0.694823012,0.692896175,0.738391855,1,1,1,0
97,1,0.584535519,0.585334716,0.584535519,0.578210678,1,1,1,0
98,1,0.584535519,0.585334716,0.584535519,0.578210678,1,1,1,0
99,1,0.567923497,0.560166528,0.567923497,0.588359788,0.753303336,0.59934031,0.758064887,0.478028378
100,1,0.584535519,0.585334716,0.584535519,0.593097643,1,1,1,0
101,1,0.61420765,0.612276553,0.61420765,0.639882957,0.75684785,0.514018378,0.759001798,0.709883225
102,1,0.607650273,0.604950813,0.607650273,0.637497996,1,1,1,0
103,1,0.62726776,0.632246128,0.62726776,0.652898028,0.742439565,0.530566186,0.748647336,0.739129453
104,1,0.617431694,0.616211415,0.617431694,0.650633317,1,1,1,0
105,1,0.643879781,0.641838501,0.643879781,0.656116723,0.76171571,0.526209196,0.765061376,0.78011713
106,1,0.64715847,0.645170513,0.64715847,0.654072471,1,1,1,0
107,1,0.630437159,0.632129823,0.630437159,0.658257175,0.718841776,0.46501619,0.724805052,0.808285965
108,1,0.630601093,0.630373752,0.630601093,0.656072631,1,1,1,0
109,1,0.640491803,0.640428398,0.640491803,0.660922719,0.740560782,0.485637611,0.744699083,0.836467136
110,1,0.650382514,0.649534553,0.650382514,0.659094917,1,1,1,0
111,1,0.617322404,0.615215319,0.617322404,0.654076479,0.720049348,0.462927067,0.72607861,0.866345934
112,1,0.623989071,0.623279242,0.623989071,0.65964406,1,1,1,0
113,1,0.633770492,0.632994619,0.633770492,0.660068943,0.735739295,0.478830973,0.740605506,0.868565312
114,1,0.63704918,0.635828879,0.63704918,0.667492384,1,1,1,0
115,1,0.650218579,0.651180177,0.650218579,0.65634119,0.701289313,0.419677082,0.707034242,0.894716252
116,1,0.647103825,0.646086017,0.647103825,0.662866763,1,1,1,0
117,1,0.653661202,0.652391509,0.653661202,0.668169793,0.718804199,0.445052237,0.723792749,0.919347734
118,1,0.656994536,0.655974591,0.656994536,0.673757415,1,1,1,0
119,1,0.62715847,0.62592173,0.62715847,0.670053712,0.697660245,0.413013628,0.703363073,0.928619168
120,1,0.650273224,0.649741391,0.650273224,0.674013949,1,1,1,0
121,1,0.646939891,0.645652855,0.646939891,0.673276415,0.686729901,0.377857281,0.691300038,0.935293248
122,1,0.637213115,0.636141747,0.637213115,0.673063973,1,1,1,0
123,1,0.637213115,0.635828946,0.637213115,0.674607183,0.686156997,0.384272984,0.691668484,0.94613429
124,1,0.643715847,0.643056579,0.643715847,0.675300625,1,1,1,0
125,1,0.623989071,0.620944074,0.623989071,0.673556999,0.690953908,0.385091512,0.695127452,0.961304172
126,1,0.627377049,0.624982298,0.627377049,0.675837743,1,1,1,0
127,1,0.630437159,0.628689041,0.630437159,0.675849768,0.689785248,0.391036857,0.695288293,0.962223286
128,1,0.633715847,0.631664054,0.633715847,0.679212763,1,1,1,0
129,1,0.646830601,0.645511828,0.646830601,0.678018278,0.693982151,0.391621786,0.698280735,0.962762525
130,1,0.630491803,0.628256907,0.630491803,0.676126343,1,1,1,0
131,1,0.660163934,0.660428391,0.660163934,0.679830047,0.69158704,0.390841857,0.696743446,0.970859533
132,1,0.643661202,0.642068278,0.643661202,0.678371012,1,1,1,0
133,1,0.646939891,0.645295044,0.646939891,0.684864518,0.684897156,0.37212378,0.688810036,0.975975712
134,1,0.640382514,0.639080262,0.640382514,0.68001443,1,1,1,0
135,1,0.64704918,0.646651551,0.64704918,0.679950297,0.683731563,0.377238577,0.68911707,0.97861977
136,1,0.650327869,0.648795461,0.650327869,0.678002245,1,1,1,0
137,1,0.640437159,0.638483254,0.640437159,0.675452942,0.683701908,0.371292646,0.688160921,0.983189254
138,1,0.646939891,0.645535043,0.646939891,0.677224627,1,1,1,0
139,1,0.640437159,0.639066371,0.640437159,0.673617124,0.679501982,0.370544094,0.684965625,0.980345826
140,1,0.633825137,0.632074511,0.633825137,0.678362995,1,1,1,0
141,1,0.633934426,0.631669795,0.633934426,0.676871894,0.693982151,0.391621786,0.698280735,0.987915572
142,1,0.646885246,0.645632135,0.646885246,0.681329165,1,1,1,0
143,1,0.633770492,0.631843174,0.633770492,0.684864518,0.665589457,0.343164798,0.670957572,0.992307053
144,1,0.650382514,0.648938876,0.650382514,0.68618727,1,1,1,0
145,1,0.584535519,0.585334716,0.584535519,0.578210678,1,1,1,0
146,1,0.584535519,0.585334716,0.584535519,0.578210678,1,1,1,0
147,1,0.567923497,0.560166528,0.567923497,0.588359788,0.753303336,0.59934031,0.758064887,0.478028378
148,1,0.584535519,0.585334716,0.584535519,0.593097643,1,1,1,0
149,1,0.61420765,0.612276553,0.61420765,0.639882957,0.75684785,0.514018378,0.759001798,0.709883225
150,1,0.607650273,0.604950813,0.607650273,0.637497996,1,1,1,0
151,1,0.62726776,0.632246128,0.62726776,0.652898028,0.742439565,0.530566186,0.748647336,0.739129453
152,1,0.617431694,0.616211415,0.617431694,0.650633317,1,1,1,0
153,1,0.643879781,0.641838501,0.643879781,0.656116723,0.76171571,0.526209196,0.765061376,0.78011713
154,1,0.64715847,0.645170513,0.64715847,0.654072471,1,1,1,0
155,1,0.630437159,0.632129823,0.630437159,0.658257175,0.718841776,0.46501619,0.724805052,0.808285965
156,1,0.630601093,0.630373752,0.630601093,0.656072631,1,1,1,0
157,1,0.640491803,0.640428398,0.640491803,0.660922719,0.740560782,0.485637611,0.744699083,0.836467136
158,1,0.650382514,0.649534553,0.650382514,0.659094917,1,1,1,0
159,1,0.617322404,0.615215319,0.617322404,0.654076479,0.720049348,0.462927067,0.72607861,0.866345934
160,1,0.623989071,0.623279242,0.623989071,0.65964406,1,1,1,0
161,1,0.633770492,0.632994619,0.633770492,0.660068943,0.735739295,0.478830973,0.740605506,0.868565312
162,1,0.63704918,0.635828879,0.63704918,0.667492384,1,1,1,0
163,1,0.650218579,0.651180177,0.650218579,0.65634119,0.701289313,0.419677082,0.707034242,0.894716252
164,1,0.647103825,0.646086017,0.647103825,0.662866763,1,1,1,0
165,1,0.653661202,0.652391509,0.653661202,0.668169793,0.718804199,0.445052237,0.723792749,0.919347734
166,1,0.656994536,0.655974591,0.656994536,0.673757415,1,1,1,0
167,1,0.62715847,0.62592173,0.62715847,0.670053712,0.697660245,0.413013628,0.703363073,0.928619168
168,1,0.650273224,0.649741391,0.650273224,0.674013949,1,1,1,0
169,1,0.646939891,0.645652855,0.646939891,0.673276415,0.686729901,0.377857281,0.691300038,0.935293248
170,1,0.637213115,0.636141747,0.637213115,0.673063973,1,1,1,0
171,1,0.637213115,0.635828946,0.637213115,0.674607183,0.686156997,0.384272984,0.691668484,0.94613429
172,1,0.643715847,0.643056579,0.643715847,0.675300625,1,1,1,0
173,1,0.623989071,0.620944074,0.623989071,0.673556999,0.690953908,0.385091512,0.695127452,0.961304172
174,1,0.627377049,0.624982298,0.627377049,0.675837743,1,1,1,0
175,1,0.630437159,0.628689041,0.630437159,0.675849768,0.689785248,0.391036857,0.695288293,0.962223286
176,1,0.633715847,0.631664054,0.633715847,0.679212763,1,1,1,0
177,1,0.646830601,0.645511828,0.646830601,0.678018278,0.693982151,0.391621786,0.698280735,0.962762525
178,1,0.630491803,0.628256907,0.630491803,0.676126343,1,1,1,0
179,1,0.660163934,0.660428391,0.660163934,0.679830047,0.69158704,0.390841857,0.696743446,0.970859533
180,1,0.643661202,0.642068278,0.643661202,0.678371012,1,1,1,0
181,1,0.646939891,0.645295044,0.646939891,0.684864518,0.684897156,0.37212378,0.688810036,0.975975712
182,1,0.640382514,0.639080262,0.640382514,0.68001443,1,1,1,0
183,1,0.64704918,0.646651551,0.64704918,0.679950297,0.683731563,0.377238577,0.68911707,0.97861977
184,1,0.650327869,0.648795461,0.650327869,0.678002245,1,1,1,0
185,1,0.640437159,0.638483254,0.640437159,0.675452942,0.683701908,0.371292646,0.688160921,0.983189254
186,1,0.646939891,0.645535043,0.646939891,0.677224627,1,1,1,0
187,1,0.640437159,0.639066371,0.640437159,0.673617124,0.679501982,0.370544094,0.684965625,0.980345826
188,1,0.633825137,0.632074511,0.633825137,0.678362995,1,1,1,0
189,1,0.633934426,0.631669795,0.633934426,0.676871894,0.693982151,0.391621786,0.698280735,0.987915572
190,1,0.646885246,0.645632135,0.646885246,0.681329165,1,1,1,0
191,1,0.633770492,0.631843174,0.633770492,0.684864518,0.665589457,0.343164798,0.670957572,0.992307053
192,1,0.650382514,0.648938876,0.650382514,0.68618727,1,1,1,0
193,1,0.574371585,0.573419528,0.574371585,0.567099567,1,1,1,0
194,1,0.574371585,0.573419528,0.574371585,0.567099567,1,1,1,0
195,1,0.597650273,0.602904598,0.597650273,0.604866122,0.72422213,0.554612626,0.724994391,0.520434121
196,1,0.571092896,0.569934135,0.571092896,0.599779541,1,1,1,0
197,1,0.617595628,0.619480436,0.617595628,0.63129309,0.779243506,0.560024987,0.781880909,0.700938312
198,1,0.607650273,0.610721046,0.607650273,0.62188953,1,1,1,0
199,1,0.630601093,0.633152702,0.630601093,0.631577682,0.732758206,0.507739486,0.738697679,0.771935211
200,1,0.62726776,0.629763406,0.62726776,0.631016514,1,1,1,0
201,1,0.630710383,0.62970042,0.630710383,0.642580568,0.748449339,0.506052128,0.75357227,0.80322149
202,1,0.61431694,0.613508071,0.61431694,0.640740741,1,1,1,0
203,1,0.633879781,0.637689429,0.633879781,0.655034472,0.686162707,0.406220307,0.690563041,0.844782565
204,1,0.63715847,0.637441858,0.63715847,0.650493026,1,1,1,0
205,1,0.623879781,0.623328402,0.623879781,0.646921597,0.708523057,0.424751071,0.713611016,0.856319637
206,1,0.630710383,0.629186965,0.630710383,0.64792769,1,1,1,0
207,1,0.637213115,0.637561464,0.637213115,0.646917589,0.698874448,0.42262753,0.704420241,0.893189454
208,1,0.633770492,0.633161909,0.633770492,0.645270162,1,1,1,0
209,1,0.627322404,0.625915495,0.627322404,0.655888248,0.689158979,0.384242122,0.69404752,0.900092875
210,1,0.62726776,0.625915348,0.62726776,0.650036075,1,1,1,0
211,1,0.617486339,0.615197884,0.617486339,0.664590348,0.681323392,0.378080041,0.686829707,0.91862896
212,1,0.627377049,0.625411266,0.627377049,0.656621773,1,1,1,0
213,1,0.617595628,0.616480896,0.617595628,0.668919352,0.686729901,0.377857281,0.691300038,0.93624342
214,1,0.617595628,0.614690563,0.617595628,0.665315857,1,1,1,0
215,1,0.610819672,0.608463488,0.610819672,0.661411736,0.681323392,0.378080041,0.686829707,0.933643943
216,1,0.620765027,0.618017192,0.620765027,0.656561648,1,1,1,0
217,1,0.630710383,0.628503173,0.630710383,0.665616482,0.683701908,0.371292646,0.688160921,0.930964165
218,1,0.617540984,0.614808425,0.617540984,0.664149431,1,1,1,0
219,1,0.620546448,0.618233586,0.620546448,0.664446048,0.675270991,0.363943256,0.680726483,0.935511653
220,1,0.630601093,0.628633927,0.630601093,0.664670515,1,1,1,0
221,1,0.623825137,0.621844507,0.623825137,0.663007055,0.701233686,0.405397881,0.705219195,0.944606591
222,1,0.620601093,0.61815834,0.620601093,0.660918711,1,1,1,0
223,1,0.620655738,0.619750622,0.620655738,0.655222864,0.686758443,0.384116213,0.692203603,0.951546587
224,1,0.627213115,0.624959016,0.627213115,0.654385121,1,1,1,0
225,1,0.620382514,0.619120865,0.620382514,0.656866282,0.698205194,0.398902905,0.702052162,0.966845857
226,1,0.623825137,0.621933269,0.623825137,0.657134841,1,1,1,0
227,1,0.643715847,0.643369203,0.643715847,0.666458233,0.677076727,0.36358227,0.682431416,0.977190573
228,1,0.653770492,0.65222179,0.653770492,0.66369248,1,1,1,0
229,1,0.643715847,0.642609222,0.643715847,0.660974828,0.67887766,0.363865706,0.683859171,0.975493556
230,1,0.627322404,0.625485167,0.627322404,0.662273529,1,1,1,0
231,1,0.633934426,0.634087118,0.633934426,0.658068783,0.678899872,0.37072714,0.684387875,0.972850131
232,1,0.63726776,0.635032687,0.63726776,0.659459676,1,1,1,0
233,1,0.633825137,0.632704204,0.633825137,0.653996312,0.679476911,0.364097283,0.684275024,0.980279883
234,1,0.633989071,0.631722614,0.633989071,0.655387205,1,1,1,0
235,1,0.620710383,0.620744554,0.620710383,0.654934263,0.672244683,0.356945969,0.677672723,0.986076295
236,1,0.630710383,0.629142991,0.630710383,0.655868206,1,1,1,0
237,1,0.617322404,0.615227545,0.617322404,0.647959756,0.677047681,0.357846767,0.681526047,0.991729986
238,1,0.627322404,0.625349037,0.627322404,0.657575758,1,1,1,0
239,1,0.624043716,0.623631049,0.624043716,0.654541446,0.68495252,0.384824129,0.690506856,0.993577283
240,1,0.630655738,0.628291631,0.630655738,0.662016995,1,1,1,0
241,1,0.623879781,0.622399928,0.623879781,0.616738817,1,1,1,0
242,1,0.623879781,0.622399928,0.623879781,0.616738817,1,1,1,0
243,1,0.604098361,0.607403457,0.604098361,0.638411897,0.77873651,0.638254039,0.785824501,0.420202365
244,1,0.623879781,0.622399928,0.623879781,0.644729036,1,1,1,0
245,1,0.653551913,0.653266044,0.653551913,0.681433381,0.79195574,0.586481707,0.794932946,0.633651433
246,1,0.650273224,0.649867108,0.650273224,0.680046497,1,1,1,0
247,1,0.663497268,0.67523633,0.663497268,0.699190316,0.759382965,0.565750446,0.766203187,0.686178799
248,1,0.660218579,0.660928011,0.660218579,0.698897707,1,1,1,0
249,1,0.686502732,0.687114147,0.686502732,0.72200978,0.78654191,0.579781013,0.790880671,0.713583966
250,1,0.673387978,0.673823368,0.673387978,0.719143819,1,1,1,0
251,1,0.686502732,0.694300958,0.686502732,0.72632676,0.754541719,0.545231326,0.761285682,0.740763001
252,1,0.676666667,0.676637012,0.676666667,0.72328844,1,1,1,0
253,1,0.676830601,0.676323519,0.676830601,0.720522687,0.78589724,0.573368352,0.788490579,0.766653976
254,1,0.670218579,0.669298371,0.670218579,0.718362193,1,1,1,0
255,1,0.68010929,0.682257768,0.68010929,0.714121373,0.749696935,0.526514036,0.75624087,0.790694777
256,1,0.67010929,0.669578856,0.67010929,0.716798942,1,1,1,0
257,1,0.693278689,0.69286899,0.693278689,0.709840468,0.765982249,0.539532047,0.770683965,0.80430463
258,1,0.683333333,0.682782455,0.683333333,0.719059644,1,1,1,0
259,1,0.663387978,0.666682823,0.663387978,0.713231522,0.750901792,0.524177855,0.757297059,0.83105123
260,1,0.696557377,0.696693824,0.696557377,0.723252365,1,1,1,0
261,1,0.683278689,0.684403838,0.683278689,0.717380151,0.750840276,0.505839419,0.754776429,0.850088107
262,1,0.689836066,0.690836489,0.689836066,0.727453103,1,1,1,0
263,1,0.683114754,0.689991964,0.683114754,0.715905083,0.721856919,0.460602867,0.727777317,0.863370402
264,1,0.693169399,0.693060419,0.693169399,0.72685586,1,1,1,0
265,1,0.699726776,0.700582552,0.699726776,0.716867084,0.730878278,0.465590117,0.734893436,0.879679819
266,1,0.696393443,0.696146561,0.696393443,0.727549303,1,1,1,0
267,1,0.696338798,0.701185216,0.696338798,0.720117845,0.73153855,0.481680896,0.737603638,0.88796929
268,1,0.68989071,0.691096469,0.68989071,0.729345038,1,1,1,0
269,1,0.673169399,0.675005459,0.673169399,0.719885362,0.724224252,0.452173682,0.728265772,0.902662714
270,1,0.676666667,0.676626414,0.676666667,0.72866362,1,1,1,0
271,1,0.683005465,0.687186416,0.683005465,0.725597242,0.706722914,0.425155427,0.712277281,0.910709744
272,1,0.693060109,0.69423039,0.693060109,0.732732083,1,1,1,0
273,1,0.676557377,0.67649788,0.676557377,0.728367003,0.710318639,0.425076164,0.714700417,0.916697725
274,1,0.673278689,0.673355439,0.673278689,0.731625782,1,1,1,0
275,1,0.679836066,0.681915326,0.679836066,0.726940035,0.723059456,0.459556501,0.728773096,0.91733186
276,1,0.686557377,0.685993647,0.686557377,0.731906365,1,1,1,0
277,1,0.676557377,0.676367106,0.676557377,0.726394901,0.720000964,0.445165192,0.724493583,0.928347134
278,1,0.679836066,0.679979962,0.679836066,0.733156967,1,1,1,0
279,1,0.68295082,0.686584871,0.68295082,0.722875581,0.70974986,0.432148643,0.715379175,0.925780727
280,1,0.686338798,0.687948189,0.686338798,0.730816098,1,1,1,0
281,1,0.686338798,0.687633783,0.686338798,0.720883438,0.71577642,0.438292894,0.720652083,0.925190477
282,1,0.689672131,0.691250489,0.689672131,0.731938432,1,1,1,0
283,1,0.666393443,0.668565764,0.666393443,0.722490781,0.723659975,0.459176418,0.729230997,0.931646026
284,1,0.679672131,0.681618638,0.679672131,0.732940516,1,1,1,0
285,1,0.676338798,0.677624351,0.676338798,0.722230239,0.735140658,0.478951776,0.740251852,0.921428982
286,1,0.689617486,0.691701471,0.689617486,0.731569665,1,1,1,0
287,1,0.689562842,0.698040456,0.689562842,0.732327241,0.723059456,0.459556501,0.728773096,0.924741872
288,1,0.696229508,0.698031003,0.696229508,0.739057239,1,1,1,0
289,1,0.584535519,0.585334716,0.584535519,0.578210678,1,1,1,0
290,1,0.584535519,0.585334716,0.584535519,0.578210678,1,1,1,0
291,1,0.567923497,0.560166528,0.567923497,0.588359788,0.753303336,0.59934031,0.758064887,0.478028378
292,1,0.584535519,0.585334716,0.584535519,0.593097643,1,1,1,0
293,1,0.61420765,0.612276553,0.61420765,0.639882957,0.75684785,0.514018378,0.759001798,0.709883225
294,1,0.607650273,0.604950813,0.607650273,0.637497996,1,1,1,0
295,1,0.62726776,0.632246128,0.62726776,0.652898028,0.742439565,0.530566186,0.748647336,0.739129453
296,1,0.617431694,0.616211415,0.617431694,0.650633317,1,1,1,0
297,1,0.643879781,0.641838501,0.643879781,0.656116723,0.76171571,0.526209196,0.765061376,0.78011713
298,1,0.64715847,0.645170513,0.64715847,0.654072471,1,1,1,0
299,1,0.630437159,0.632129823,0.630437159,0.658257175,0.718841776,0.46501619,0.724805052,0.806685967
300,1,0.630601093,0.630373752,0.630601093,0.656072631,1,1,1,0
301,1,0.640491803,0.640428398,0.640491803,0.660922719,0.740560782,0.485637611,0.744699083,0.83545312
302,1,0.650382514,0.649534553,0.650382514,0.659094917,1,1,1,0
303,1,0.617322404,0.615215319,0.617322404,0.654076479,0.720049348,0.462927067,0.72607861,0.866345934
304,1,0.623989071,0.623279242,0.623989071,0.65964406,1,1,1,0
305,1,0.633770492,0.632994619,0.633770492,0.660934744,0.735739295,0.478830973,0.740605506,0.868565312
306,1,0.63704918,0.635828879,0.63704918,0.667708834,1,1,1,0
307,1,0.650218579,0.651180177,0.650218579,0.65634119,0.701289313,0.419677082,0.707034242,0.894716252
308,1,0.647103825,0.646086017,0.647103825,0.662866763,1,1,1,0
309,1,0.653661202,0.652391509,0.653661202,0.668169793,0.718804199,0.445052237,0.723792749,0.919347734
310,1,0.656994536,0.655974591,0.656994536,0.673757415,1,1,1,0
311,1,0.62715847,0.62592173,0.62715847,0.670053712,0.697660245,0.413013628,0.703363073,0.928619168
312,1,0.650273224,0.649741391,0.650273224,0.674013949,1,1,1,0
313,1,0.646939891,0.645652855,0.646939891,0.673276415,0.686729901,0.377857281,0.691300038,0.935293248
314,1,0.637213115,0.636141747,0.637213115,0.673063973,1,1,1,0
315,1,0.637213115,0.635828946,0.637213115,0.674607183,0.686156997,0.384272984,0.691668484,0.945479218
316,1,0.643715847,0.643056579,0.643715847,0.675300625,1,1,1,0
317,1,0.623989071,0.620944074,0.623989071,0.673556999,0.690953908,0.385091512,0.695127452,0.961304172
318,1,0.627377049,0.624982298,0.627377049,0.675837743,1,1,1,0
