model_id,algorithm_id,mean_test_accuracy,mean_test_precision_weighted,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_weighted,matthews_corrcoef,f1_weighted,log_loss
1,1,0.664086241,0.67497768,0.664086241,0.644308176,1,1,1,0
2,1,0.664086241,0.67497768,0.664086241,0.644308176,1,1,1,0
3,1,0.622383499,0.69576975,0.622383499,0.681306429,0.857943339,0.685911312,0.820457011,0.465100909
4,1,0.664086241,0.67497768,0.664086241,0.690907058,1,1,1,0
5,1,0.679704609,0.683667565,0.679704609,0.703409154,0.812669364,0.626826909,0.830581113,0.672416813
6,1,0.6823105,0.685806606,0.6823105,0.709703354,1,1,1,0
7,1,0.664111705,0.691856266,0.664111705,0.720428372,0.789109451,0.557399356,0.789072895,0.750606864
8,1,0.694032765,0.692888458,0.694032765,0.726646751,1,1,1,0
9,1,0.723979289,0.720152782,0.723979289,0.736285115,0.761031166,0.544399021,0.794295176,0.811897098
10,1,0.722680587,0.718908992,0.722680587,0.740808526,1,1,1,0
11,1,0.714896868,0.7243783,0.714896868,0.751309224,0.747615712,0.486837286,0.763816036,0.866084198
12,1,0.723996265,0.72218781,0.723996265,0.75120615,1,1,1,0
13,1,0.731822426,0.727859755,0.731822426,0.758968554,0.72847814,0.48037396,0.765709953,0.896016707
14,1,0.729225023,0.725656423,0.729225023,0.758360936,1,1,1,0
15,1,0.720117138,0.72429407,0.720117138,0.768530748,0.741517905,0.481213125,0.763617297,0.909766283
16,1,0.722697564,0.718489048,0.722697564,0.76819392,1,1,1,0
17,1,0.733121127,0.72736203,0.733121127,0.76934696,0.735162099,0.492911931,0.77131798,0.915370759
18,1,0.730523725,0.725484825,0.730523725,0.770909154,1,1,1,0
19,1,0.721407351,0.72121583,0.721407351,0.773529001,0.753116149,0.505541556,0.77502756,0.922458401
20,1,0.727900857,0.721757123,0.727900857,0.773970999,1,1,1,0
21,1,0.738324421,0.733664151,0.738324421,0.77799406,0.722773786,0.470507483,0.761264869,0.92181749
22,1,0.733129616,0.728762656,0.733129616,0.778016073,1,1,1,0
23,1,0.729182582,0.731371704,0.729182582,0.77885325,0.731389211,0.466713673,0.758358062,0.935592837
24,1,0.734419829,0.729528255,0.734419829,0.779632076,1,1,1,0
25,1,0.74610814,0.740628435,0.74610814,0.781538784,0.727691948,0.484276276,0.767177396,0.949259509
26,1,0.737025719,0.732203319,0.737025719,0.780961565,1,1,1,0
27,1,0.734402852,0.732335773,0.734402852,0.783853948,0.740290418,0.489086867,0.769112154,0.953759007
28,1,0.737025719,0.731616677,0.737025719,0.785005591,1,1,1,0
29,1,0.739614634,0.73321236,0.739614634,0.782973096,0.731625032,0.495518642,0.771916689,0.958838206
30,1,0.733121127,0.727060101,0.733121127,0.783550315,1,1,1,0
31,1,0.73441134,0.73286232,0.73441134,0.783211041,0.739473361,0.490143546,0.769833001,0.965690211
32,1,0.733121127,0.72751296,0.733121127,0.78391789,1,1,1,0
33,1,0.739623122,0.73315949,0.739623122,0.781918588,0.724984406,0.485320823,0.767083343,0.97328296
34,1,0.731830914,0.725181009,0.731830914,0.783555206,1,1,1,0
35,1,0.731813938,0.728097152,0.731813938,0.783501747,0.727352058,0.473557322,0.76272666,0.975167709
36,1,0.725294967,0.719016854,0.725294967,0.785207897,1,1,1,0
37,1,0.734402852,0.72712485,0.734402852,0.780617051,0.720072748,0.471145752,0.761183357,0.97822869
38,1,0.731813938,0.725131535,0.731813938,0.78323515,1,1,1,0
39,1,0.734428317,0.728304774,0.734428317,0.781401118,0.722569535,0.464310996,0.758606982,0.984104823
40,1,0.727917834,0.721366916,0.727917834,0.78549406,1,1,1,0
41,1,0.737017231,0.731860353,0.737017231,0.78224738,0.708772353,0.458618828,0.754518125,0.987685299
42,1,0.731822426,0.725473166,0.731822426,0.785905311,1,1,1,0
43,1,0.730515236,0.725613745,0.730515236,0.782567086,0.72756156,0.479810364,0.765415226,0.988731911
44,1,0.722706052,0.715601896,0.722706052,0.786660377,1,1,1,0
45,1,0.72658518,0.721554034,0.72658518,0.783286862,0.707838218,0.45824334,0.754142257,0.991911695
46,1,0.726593668,0.718963987,0.726593668,0.789284417,1,1,1,0
47,1,0.725294967,0.720451609,0.725294967,0.781655486,0.716017229,0.455769762,0.754752282,0.996650957
48,1,0.720083185,0.712552336,0.720083185,0.789070929,1,1,1,0
49,1,0.6823105,0.682013091,0.6823105,0.647946192,1,1,1,0
50,1,0.6823105,0.682013091,0.6823105,0.647946192,1,1,1,0
51,1,0.645912911,0.696199587,0.645912911,0.690132774,0.886342921,0.737862416,0.856301542,0.430446332
52,1,0.6823105,0.682013091,0.6823105,0.697030398,1,1,1,0
53,1,0.705772006,0.701228333,0.705772006,0.729085605,0.819785679,0.672135187,0.85071878,0.593708265
54,1,0.705780494,0.702097382,0.705780494,0.731204053,1,1,1,0
55,1,0.709702063,0.723677626,0.709702063,0.752932215,0.798704046,0.57613141,0.797981362,0.722699442
56,1,0.714896868,0.70976772,0.714896868,0.754765898,1,1,1,0
57,1,0.731796961,0.72712137,0.731796961,0.76795283,0.769592925,0.559942457,0.801284466,0.78103555
58,1,0.725286478,0.721762925,0.725286478,0.768544025,1,1,1,0
59,1,0.726602156,0.731002046,0.726602156,0.774310622,0.793007965,0.580577431,0.808231318,0.799155556
60,1,0.727892369,0.721644734,0.727892369,0.777326345,1,1,1,0
61,1,0.734377387,0.728248677,0.734377387,0.781552411,0.753799482,0.543995303,0.793098958,0.826081326
62,1,0.733121127,0.726695332,0.733121127,0.783437456,1,1,1,0
63,1,0.730549189,0.729423636,0.730549189,0.778269392,0.752610458,0.511304483,0.778839727,0.850343387
64,1,0.737025719,0.730792706,0.737025719,0.781052411,1,1,1,0
65,1,0.740913335,0.734907342,0.740913335,0.783706499,0.733591099,0.501219169,0.774289773,0.879423562
66,1,0.74485188,0.739829205,0.74485188,0.787522711,1,1,1,0
67,1,0.7409388,0.739055582,0.7409388,0.786208595,0.752880585,0.516797092,0.781784371,0.889593914
68,1,0.743553179,0.737730436,0.743553179,0.790423131,1,1,1,0
69,1,0.75785587,0.754495377,0.75785587,0.793107268,0.732668607,0.500845515,0.77397454,0.899612777
70,1,0.756574145,0.754382199,0.756574145,0.794327743,1,1,1,0
71,1,0.748807402,0.746366576,0.748807402,0.796242138,0.734782617,0.482852362,0.766704155,0.917308178
72,1,0.750055174,0.745582214,0.750055174,0.797491964,1,1,1,0
73,1,0.753942789,0.749296924,0.753942789,0.801559399,0.735495649,0.504464158,0.775788104,0.916311144
74,1,0.755266955,0.751050636,0.755266955,0.801881901,1,1,1,0
75,1,0.753968254,0.752822395,0.753968254,0.803039483,0.743585184,0.504452766,0.776502094,0.915087978
76,1,0.76176895,0.758500069,0.76176895,0.803454228,1,1,1,0
77,1,0.759163059,0.755106405,0.759163059,0.800851502,0.735616222,0.509556348,0.777537018,0.921254031
78,1,0.756557168,0.752766587,0.756557168,0.802389588,1,1,1,0
79,1,0.75659961,0.754434455,0.75659961,0.801499651,0.752228518,0.522195014,0.784436931,0.924244429
80,1,0.763059163,0.760027736,0.763059163,0.804115653,1,1,1,0
81,1,0.756565657,0.752235401,0.756565657,0.799978337,0.740410559,0.51893306,0.781738049,0.928871636
82,1,0.756574145,0.751582902,0.756574145,0.803665618,1,1,1,0
83,1,0.753993719,0.75054145,0.753993719,0.802648148,0.753294856,0.527037947,0.786586549,0.932857356
84,1,0.761785927,0.758888058,0.761785927,0.806167366,1,1,1,0
85,1,0.752703506,0.747798606,0.752703506,0.799951782,0.742315587,0.522149068,0.783239412,0.942871937
86,1,0.755309397,0.749828738,0.755309397,0.804787561,1,1,1,0
87,1,0.75272897,0.749822127,0.75272897,0.802942697,0.741841902,0.505405646,0.776908211,0.950269652
88,1,0.761811391,0.757591584,0.761811391,0.806472397,1,1,1,0
89,1,0.755300908,0.749445303,0.755300908,0.803306779,0.737580914,0.515435708,0.779915388,0.957710447
90,1,0.755309397,0.749495712,0.755309397,0.805793152,1,1,1,0
91,1,0.752720482,0.74778485,0.752720482,0.80448218,0.737973135,0.496744328,0.77306113,0.961927165
92,1,0.763127069,0.75818049,0.763127069,0.80751782,1,1,1,0
93,1,0.764434259,0.760167411,0.764434259,0.809396226,0.732892208,0.511512016,0.777404804,0.964680767
94,1,0.757906799,0.752709665,0.757906799,0.811030398,1,1,1,0
95,1,0.755309397,0.750681243,0.755309397,0.810613906,0.741986339,0.509861118,0.778743906,0.961649399
96,1,0.764400306,0.761315689,0.764400306,0.812646401,1,1,1,0
97,1,0.662821492,0.664199551,0.662821492,0.630460517,1,1,1,0
98,1,0.662821492,0.664199551,0.662821492,0.630460517,1,1,1,0
99,1,0.644537815,0.707121768,0.644537815,0.699498602,0.87722618,0.72076882,0.84483587,0.448685583
100,1,0.662821492,0.664199551,0.662821492,0.697689378,1,1,1,0
101,1,0.713555725,0.711448833,0.713555725,0.71834731,0.833613885,0.685375075,0.857572239,0.614152687
102,1,0.710966811,0.708744132,0.710966811,0.721436758,1,1,1,7.00E-10
103,1,0.687539258,0.709105512,0.687539258,0.733403564,0.799421507,0.576432886,0.796896074,0.724934776
104,1,0.705755029,0.702882573,0.705755029,0.736909154,1,1,1,1.40E-09
105,1,0.723979289,0.717111947,0.723979289,0.748633124,0.767699985,0.556749406,0.799842043,0.794247123
106,1,0.726602156,0.719602894,0.726602156,0.748560098,1,1,1,1.40E-09
107,1,0.710992276,0.716755439,0.710992276,0.759915094,0.765177965,0.524744391,0.782481099,0.833790634
108,1,0.723987777,0.717833632,0.723987777,0.761127533,1,1,1,1.40E-09
109,1,0.73571853,0.729145327,0.73571853,0.776768344,0.738319203,0.508099231,0.777585034,0.854411753
110,1,0.738349885,0.731888566,0.738349885,0.777181691,1,1,1,1.80E-09
111,1,0.720100161,0.72303632,0.720100161,0.783936408,0.756982218,0.513686219,0.778835475,0.873206192
112,1,0.73180545,0.725790621,0.73180545,0.784068484,1,1,1,1.80E-09
113,1,0.742212036,0.736767186,0.742212036,0.788672956,0.745855588,0.518652143,0.782604322,0.888974856
114,1,0.7409388,0.73581737,0.7409388,0.790218029,1,1,1,1.80E-09
115,1,0.738332909,0.737504737,0.738332909,0.790490915,0.760154162,0.524388273,0.784481515,0.894767285
116,1,0.738366862,0.732676629,0.738366862,0.793169462,1,1,1,1.80E-09
117,1,0.748731008,0.742842078,0.748731008,0.793286513,0.744870573,0.515871269,0.781409642,0.89943692
118,1,0.746142093,0.740985321,0.746142093,0.796025157,1,1,1,1.80E-09
119,1,0.739648587,0.737248393,0.739648587,0.792444444,0.746947147,0.501471303,0.774584457,0.905950837
120,1,0.75007215,0.745679598,0.75007215,0.794887491,1,1,1,1.80E-09
121,1,0.755258467,0.75123855,0.755258467,0.793336129,0.740155042,0.508943656,0.778173948,0.915520459
122,1,0.752686529,0.748938572,0.752686529,0.796775332,1,1,1,2.30E-09
123,1,0.735752483,0.733296714,0.735752483,0.79577079,0.748196292,0.509611151,0.778686523,0.921871486
124,1,0.746150581,0.741780464,0.746150581,0.798761006,1,1,1,2.80E-09
125,1,0.738366862,0.732071791,0.738366862,0.795742138,0.747825371,0.524251733,0.784995364,0.922415143
126,1,0.746167558,0.740529561,0.746167558,0.79847659,1,1,1,2.80E-09
127,1,0.737068161,0.734343748,0.737068161,0.796830189,0.75386917,0.519385844,0.782985401,0.935528204
128,1,0.738349885,0.732951213,0.738349885,0.799066387,1,1,1,3.20E-09
129,1,0.751370851,0.747521228,0.751370851,0.799542628,0.733709508,0.506322639,0.776027388,0.939065123
130,1,0.752703506,0.748441237,0.752703506,0.802036338,1,1,1,3.20E-09
131,1,0.739708004,0.735932197,0.739708004,0.795673305,0.747607557,0.517334089,0.78221992,0.934612916
132,1,0.746201511,0.741514904,0.746201511,0.798660028,1,1,1,3.20E-09
133,1,0.750080638,0.745592387,0.750080638,0.795525157,0.738619565,0.52115977,0.781972431,0.943426012
134,1,0.751421781,0.746803476,0.751421781,0.799299441,1,1,1,3.70E-09
135,1,0.747500212,0.743632287,0.747500212,0.795696716,0.743040316,0.514986024,0.780846551,0.943503635
136,1,0.748807402,0.744683207,0.748807402,0.800932565,1,1,1,4.10E-09
137,1,0.743578644,0.738280037,0.743578644,0.79330573,0.7367646,0.52079771,0.781308859,0.954327264
138,1,0.751430269,0.746720107,0.751430269,0.799427673,1,1,1,4.10E-09
139,1,0.744885833,0.741055654,0.744885833,0.793395178,0.741071256,0.509393388,0.778461275,0.964469495
140,1,0.746193023,0.74140418,0.746193023,0.798918239,1,1,1,4.40E-09
141,1,0.743536202,0.738630237,0.743536202,0.792478686,0.733820563,0.511723662,0.777742766,0.96646613
142,1,0.746176046,0.741552595,0.746176046,0.798769392,1,1,1,4.80E-09
143,1,0.746176046,0.741542285,0.746176046,0.791547869,0.73254576,0.49594738,0.772225637,0.970061567
144,1,0.747483236,0.742515696,0.747483236,0.798086653,1,1,1,5.50E-09
145,1,0.662821492,0.664199551,0.662821492,0.630460517,1,1,1,0
146,1,0.662821492,0.664199551,0.662821492,0.630460517,1,1,1,0
147,1,0.644537815,0.707121768,0.644537815,0.699498602,0.87722618,0.72076882,0.84483587,0.448685583
148,1,0.662821492,0.664199551,0.662821492,0.697689378,1,1,1,0
149,1,0.713555725,0.711448833,0.713555725,0.71834731,0.833613885,0.685375075,0.857572239,0.614152687
150,1,0.710966811,0.708744132,0.710966811,0.721436758,1,1,1,7.00E-10
151,1,0.687539258,0.709105512,0.687539258,0.733403564,0.799421507,0.576432886,0.796896074,0.724934776
152,1,0.705755029,0.702882573,0.705755029,0.736909154,1,1,1,1.40E-09
153,1,0.723979289,0.717111947,0.723979289,0.748633124,0.767699985,0.556749406,0.799842043,0.794247123
154,1,0.726602156,0.719602894,0.726602156,0.748560098,1,1,1,1.40E-09
155,1,0.710992276,0.716755439,0.710992276,0.759915094,0.765177965,0.524744391,0.782481099,0.833790634
156,1,0.723987777,0.717833632,0.723987777,0.761127533,1,1,1,1.40E-09
157,1,0.73571853,0.729145327,0.73571853,0.776768344,0.738319203,0.508099231,0.777585034,0.854411753
158,1,0.738349885,0.731888566,0.738349885,0.777181691,1,1,1,1.80E-09
159,1,0.720100161,0.72303632,0.720100161,0.783936408,0.756982218,0.513686219,0.778835475,0.873206192
160,1,0.73180545,0.725790621,0.73180545,0.784068484,1,1,1,1.80E-09
161,1,0.742212036,0.736767186,0.742212036,0.788672956,0.745855588,0.518652143,0.782604322,0.888974856
162,1,0.7409388,0.73581737,0.7409388,0.790218029,1,1,1,1.80E-09
163,1,0.738332909,0.737504737,0.738332909,0.790490915,0.760154162,0.524388273,0.784481515,0.894767285
164,1,0.738366862,0.732676629,0.738366862,0.793169462,1,1,1,1.80E-09
165,1,0.748731008,0.742842078,0.748731008,0.793286513,0.744870573,0.515871269,0.781409642,0.89943692
166,1,0.746142093,0.740985321,0.746142093,0.796025157,1,1,1,1.80E-09
167,1,0.739648587,0.737248393,0.739648587,0.792444444,0.746947147,0.501471303,0.774584457,0.905950837
168,1,0.75007215,0.745679598,0.75007215,0.794887491,1,1,1,1.80E-09
169,1,0.755258467,0.75123855,0.755258467,0.793336129,0.740155042,0.508943656,0.778173948,0.915520459
170,1,0.752686529,0.748938572,0.752686529,0.796775332,1,1,1,2.30E-09
171,1,0.735752483,0.733296714,0.735752483,0.79577079,0.748196292,0.509611151,0.778686523,0.921871486
172,1,0.746150581,0.741780464,0.746150581,0.798761006,1,1,1,2.80E-09
173,1,0.738366862,0.732071791,0.738366862,0.795742138,0.747825371,0.524251733,0.784995364,0.922415143
174,1,0.746167558,0.740529561,0.746167558,0.79847659,1,1,1,2.80E-09
175,1,0.737068161,0.734343748,0.737068161,0.796830189,0.75386917,0.519385844,0.782985401,0.935528204
176,1,0.738349885,0.732951213,0.738349885,0.799066387,1,1,1,3.20E-09
177,1,0.751370851,0.747521228,0.751370851,0.799542628,0.733709508,0.506322639,0.776027388,0.939065123
178,1,0.752703506,0.748441237,0.752703506,0.802036338,1,1,1,3.20E-09
179,1,0.739708004,0.735932197,0.739708004,0.795673305,0.747607557,0.517334089,0.78221992,0.934612916
180,1,0.746201511,0.741514904,0.746201511,0.798660028,1,1,1,3.20E-09
181,1,0.750080638,0.745592387,0.750080638,0.795525157,0.738619565,0.52115977,0.781972431,0.943426012
182,1,0.751421781,0.746803476,0.751421781,0.799299441,1,1,1,3.70E-09
183,1,0.747500212,0.743632287,0.747500212,0.795696716,0.743040316,0.514986024,0.780846551,0.943503635
184,1,0.748807402,0.744683207,0.748807402,0.800932565,1,1,1,4.10E-09
185,1,0.743578644,0.738280037,0.743578644,0.79330573,0.7367646,0.52079771,0.781308859,0.954327264
186,1,0.751430269,0.746720107,0.751430269,0.799427673,1,1,1,4.10E-09
187,1,0.744885833,0.741055654,0.744885833,0.793395178,0.741071256,0.509393388,0.778461275,0.964469495
188,1,0.746193023,0.74140418,0.746193023,0.798918239,1,1,1,4.40E-09
189,1,0.743536202,0.738630237,0.743536202,0.792478686,0.733820563,0.511723662,0.777742766,0.96646613
190,1,0.746176046,0.741552595,0.746176046,0.798769392,1,1,1,4.80E-09
191,1,0.746176046,0.741542285,0.746176046,0.791547869,0.73254576,0.49594738,0.772225637,0.970061567
192,1,0.747483236,0.742515696,0.747483236,0.798086653,1,1,1,5.50E-09
193,1,0.670596724,0.673818084,0.670596724,0.641501747,1,1,1,0
194,1,0.670596724,0.673818084,0.670596724,0.641501747,1,1,1,0
195,1,0.635395977,0.698428693,0.635395977,0.68655276,0.87722618,0.72076882,0.84483587,0.446861658
196,1,0.667990833,0.676947491,0.667990833,0.693559748,1,1,1,0
197,1,0.686240557,0.684890177,0.686240557,0.703828092,0.807637993,0.630092687,0.832787351,0.659476543
198,1,0.688846448,0.687612232,0.688846448,0.709518519,1,1,1,0
199,1,0.661531279,0.685223944,0.661531279,0.715505591,0.797842715,0.574932815,0.797899131,0.743621094
200,1,0.691426874,0.69123199,0.691426874,0.722327393,1,1,1,0
201,1,0.721415839,0.717064717,0.721415839,0.737581412,0.758149668,0.538442184,0.79164092,0.809705909
202,1,0.720117138,0.715562106,0.720117138,0.742573026,1,1,1,0
203,1,0.713615143,0.721267762,0.713615143,0.745377009,0.750709119,0.495055026,0.768494197,0.862463962
204,1,0.71488838,0.712037452,0.71488838,0.747904612,1,1,1,0
205,1,0.734419829,0.730287512,0.734419829,0.755337876,0.737201752,0.500597895,0.774602027,0.88457353
206,1,0.731822426,0.727849679,0.731822426,0.755634172,1,1,1,0
207,1,0.722706052,0.725476816,0.722706052,0.772375961,0.73973421,0.479357032,0.763223861,0.898662756
208,1,0.725303455,0.721025843,0.725303455,0.770350105,1,1,1,0
209,1,0.722706052,0.717338797,0.722706052,0.770194969,0.738046008,0.498891151,0.773977073,0.910690986
210,1,0.724004753,0.719366979,0.724004753,0.771461915,1,1,1,0
211,1,0.72402173,0.72509182,0.72402173,0.772883298,0.752225095,0.50466967,0.77483658,0.915016831
212,1,0.723987777,0.718740647,0.723987777,0.773602725,1,1,1,0
213,1,0.739614634,0.733758739,0.739614634,0.776527254,0.731363053,0.486368488,0.76837234,0.91863805
214,1,0.733121127,0.727711902,0.733121127,0.777109364,1,1,1,0
215,1,0.7239708,0.726011348,0.7239708,0.777829141,0.738840748,0.478447761,0.763020833,0.927890345
216,1,0.735727018,0.730490056,0.735727018,0.778187631,1,1,1,0
217,1,0.740896359,0.734844012,0.740896359,0.779248428,0.731497733,0.490816551,0.770156139,0.943398975
218,1,0.733121127,0.727814273,0.733121127,0.779737596,1,1,1,0
219,1,0.727883881,0.725124139,0.727883881,0.781278127,0.745058301,0.498189289,0.773161357,0.945956433
220,1,0.73441134,0.72875186,0.73441134,0.783110063,1,1,1,0
221,1,0.742203548,0.736558452,0.742203548,0.780455625,0.743040316,0.514986024,0.780846551,0.952866656
222,1,0.727909346,0.722316961,0.727909346,0.783063243,1,1,1,0
223,1,0.746142093,0.744846082,0.746142093,0.785685884,0.737581298,0.486856432,0.768395557,0.960595103
224,1,0.737025719,0.731918197,0.737025719,0.786792453,1,1,1,0
225,1,0.739648587,0.733808105,0.739648587,0.782145353,0.722037645,0.476775664,0.763541667,0.967447112
226,1,0.730532213,0.723941752,0.730532213,0.785108316,1,1,1,0
227,1,0.73180545,0.727969228,0.73180545,0.781845563,0.73008524,0.475566729,0.763545602,0.974068965
228,1,0.72919107,0.722525927,0.72919107,0.784759609,1,1,1,0
229,1,0.726593668,0.718704147,0.726593668,0.779154088,0.722094907,0.479182782,0.764390665,0.976604141
230,1,0.729216535,0.722197681,0.729216535,0.784275681,1,1,1,0
231,1,0.737017231,0.731340361,0.737017231,0.781550664,0.72727851,0.471585088,0.761818245,0.981002295
232,1,0.729216535,0.722714551,0.729216535,0.785585605,1,1,1,0
233,1,0.726610644,0.719424087,0.726610644,0.783573725,0.719312561,0.478010025,0.763365891,0.984962053
234,1,0.729208047,0.722356883,0.729208047,0.787636268,1,1,1,0
235,1,0.725294967,0.71984511,0.725294967,0.780402865,0.722497714,0.462356415,0.757708408,0.995153749
236,1,0.721398863,0.713681702,0.721398863,0.786612159,1,1,1,0
237,1,0.727900857,0.722504014,0.727900857,0.781785465,0.707838218,0.45824334,0.754142257,0.992823998
238,1,0.73049826,0.72307467,0.73049826,0.788284417,1,1,1,0
239,1,0.725294967,0.718929209,0.725294967,0.780077918,0.710305397,0.445807255,0.750274118,1
240,1,0.723987777,0.717020775,0.723987777,0.787190776,1,1,1,0
241,1,0.6823105,0.682013091,0.6823105,0.647946192,1,1,1,0
242,1,0.6823105,0.682013091,0.6823105,0.647946192,1,1,1,0
243,1,0.645912911,0.696199587,0.645912911,0.690132774,0.886342921,0.737862416,0.856301542,0.430446332
244,1,0.6823105,0.682013091,0.6823105,0.697030398,1,1,1,0
245,1,0.705772006,0.701228333,0.705772006,0.729085605,0.819785679,0.672135187,0.85071878,0.593708265
246,1,0.705780494,0.702097382,0.705780494,0.731204053,1,1,1,0
247,1,0.709702063,0.723677626,0.709702063,0.752932215,0.798704046,0.57613141,0.797981362,0.722699442
248,1,0.714896868,0.70976772,0.714896868,0.754765898,1,1,1,0
249,1,0.731796961,0.72712137,0.731796961,0.76795283,0.769592925,0.559942457,0.801284466,0.78103555
250,1,0.725286478,0.721762925,0.725286478,0.768544025,1,1,1,0
251,1,0.726602156,0.731002046,0.726602156,0.774310622,0.793007965,0.580577431,0.808231318,0.799155556
252,1,0.727892369,0.721644734,0.727892369,0.777326345,1,1,1,0
253,1,0.734377387,0.728248677,0.734377387,0.781552411,0.753799482,0.543995303,0.793098958,0.826081326
254,1,0.733121127,0.726695332,0.733121127,0.783437456,1,1,1,0
255,1,0.730549189,0.729423636,0.730549189,0.778269392,0.752610458,0.511304483,0.778839727,0.850343387
256,1,0.737025719,0.730792706,0.737025719,0.781052411,1,1,1,0
257,1,0.740913335,0.734907342,0.740913335,0.783706499,0.733591099,0.501219169,0.774289773,0.879423562
258,1,0.74485188,0.739829205,0.74485188,0.787522711,1,1,1,0
259,1,0.7409388,0.739055582,0.7409388,0.786208595,0.752880585,0.516797092,0.781784371,0.889593914
260,1,0.743553179,0.737730436,0.743553179,0.790423131,1,1,1,0
261,1,0.75785587,0.754495377,0.75785587,0.793107268,0.732668607,0.500845515,0.77397454,0.899612777
262,1,0.756574145,0.754382199,0.756574145,0.794327743,1,1,1,0
263,1,0.748807402,0.746366576,0.748807402,0.796242138,0.734782617,0.482852362,0.766704155,0.917308178
264,1,0.750055174,0.745582214,0.750055174,0.797491964,1,1,1,0
265,1,0.753942789,0.749296924,0.753942789,0.801559399,0.735495649,0.504464158,0.775788104,0.916311144
266,1,0.755266955,0.751050636,0.755266955,0.801881901,1,1,1,0
267,1,0.753968254,0.752822395,0.753968254,0.803039483,0.743585184,0.504452766,0.776502094,0.915087978
268,1,0.76176895,0.758500069,0.76176895,0.803454228,1,1,1,0
269,1,0.759163059,0.755106405,0.759163059,0.800851502,0.735616222,0.509556348,0.777537018,0.921254031
270,1,0.756557168,0.752766587,0.756557168,0.802389588,1,1,1,0
271,1,0.75659961,0.754434455,0.75659961,0.801499651,0.752228518,0.522195014,0.784436931,0.924244429
272,1,0.763059163,0.760027736,0.763059163,0.804115653,1,1,1,0
273,1,0.756565657,0.752235401,0.756565657,0.799978337,0.740410559,0.51893306,0.781738049,0.928871636
274,1,0.756574145,0.751582902,0.756574145,0.803665618,1,1,1,0
275,1,0.753993719,0.75054145,0.753993719,0.802388889,0.753294856,0.527037947,0.786586549,0.932857356
276,1,0.761785927,0.758888058,0.761785927,0.806056254,1,1,1,0
277,1,0.752703506,0.747798606,0.752703506,0.799951782,0.742315587,0.522149068,0.783239412,0.942871937
278,1,0.755309397,0.749828738,0.755309397,0.804787561,1,1,1,0
279,1,0.75272897,0.749822127,0.75272897,0.802942697,0.741841902,0.505405646,0.776908211,0.950269652
280,1,0.761811391,0.757591584,0.761811391,0.806472397,1,1,1,0
281,1,0.755300908,0.749445303,0.755300908,0.803306779,0.737580914,0.515435708,0.779915388,0.957710447
282,1,0.755309397,0.749495712,0.755309397,0.805793152,1,1,1,0
283,1,0.752720482,0.74778485,0.752720482,0.80448218,0.737973135,0.496744328,0.77306113,0.962278536
284,1,0.763127069,0.75818049,0.763127069,0.80751782,1,1,1,0
285,1,0.764434259,0.760167411,0.764434259,0.809396226,0.732892208,0.511512016,0.777404804,0.964680767
286,1,0.757906799,0.752709665,0.757906799,0.811030398,1,1,1,0
287,1,0.755309397,0.750681243,0.755309397,0.810613906,0.741986339,0.509861118,0.778743906,0.961649399
288,1,0.764400306,0.761315689,0.764400306,0.812646401,1,1,1,0
289,1,0.662821492,0.664199551,0.662821492,0.630460517,1,1,1,0
290,1,0.662821492,0.664199551,0.662821492,0.630460517,1,1,1,0
291,1,0.644537815,0.707121768,0.644537815,0.699498602,0.87722618,0.72076882,0.84483587,0.448685583
292,1,0.662821492,0.664199551,0.662821492,0.697689378,1,1,1,0
293,1,0.713555725,0.711448833,0.713555725,0.71834731,0.833613885,0.685375075,0.857572239,0.614152687
294,1,0.710966811,0.708744132,0.710966811,0.721436758,1,1,1,0
295,1,0.687539258,0.709105512,0.687539258,0.733403564,0.799421507,0.576432886,0.796896074,0.724934776
296,1,0.705755029,0.702882573,0.705755029,0.736909154,1,1,1,0
297,1,0.723979289,0.717111947,0.723979289,0.748633124,0.767699985,0.556749406,0.799842043,0.794247123
298,1,0.726602156,0.719602894,0.726602156,0.748560098,1,1,1,0
299,1,0.710992276,0.716755439,0.710992276,0.759915094,0.765177965,0.524744391,0.782481099,0.833790634
300,1,0.723987777,0.717833632,0.723987777,0.761127533,1,1,1,0
301,1,0.73571853,0.729145327,0.73571853,0.776768344,0.738319203,0.508099231,0.777585034,0.854411753
302,1,0.738349885,0.731888566,0.738349885,0.777181691,1,1,1,0
303,1,0.720100161,0.72303632,0.720100161,0.783936408,0.756982218,0.513686219,0.778835475,0.873206192
304,1,0.73180545,0.725790621,0.73180545,0.784068484,1,1,1,0
305,1,0.742212036,0.736767186,0.742212036,0.788672956,0.745855588,0.518652143,0.782604322,0.888974856
306,1,0.7409388,0.73581737,0.7409388,0.790218029,1,1,1,0
307,1,0.738332909,0.737504737,0.738332909,0.790490915,0.760154162,0.524388273,0.784481515,0.894767285
308,1,0.738366862,0.732676629,0.738366862,0.793169462,1,1,1,0
309,1,0.748731008,0.742842078,0.748731008,0.793286513,0.744870573,0.515871269,0.781409642,0.89943692
310,1,0.746142093,0.740985321,0.746142093,0.796025157,1,1,1,0
311,1,0.739648587,0.737248393,0.739648587,0.792444444,0.746947147,0.501471303,0.774584457,0.905950837
312,1,0.75007215,0.745679598,0.75007215,0.794887491,1,1,1,0
313,1,0.755258467,0.75123855,0.755258467,0.793336129,0.740155042,0.508943656,0.778173948,0.915520459
